county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_16_rep_gra,vap_white.uss_16_dem_jud,vap_black.uss_16_rep_gra,vap_black.uss_16_dem_jud,vap_hisp.uss_16_rep_gra,vap_hisp.uss_16_dem_jud,vap_oth.uss_16_rep_gra,vap_oth.uss_16_dem_jud,vap_white.gov_18_rep_rey,vap_white.gov_18_dem_hub,vap_black.gov_18_rep_rey,vap_black.gov_18_dem_hub,vap_hisp.gov_18_rep_rey,vap_hisp.gov_18_dem_hub,vap_oth.gov_18_rep_rey,vap_oth.gov_18_dem_hub,vap_white.sos_18_rep_pat,vap_white.sos_18_dem_dej,vap_black.sos_18_rep_pat,vap_black.sos_18_dem_dej,vap_hisp.sos_18_rep_pat,vap_hisp.sos_18_dem_dej,vap_oth.sos_18_rep_pat,vap_oth.sos_18_dem_dej,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_ern,vap_white.uss_20_dem_gre,vap_black.uss_20_rep_ern,vap_black.uss_20_dem_gre,vap_hisp.uss_20_rep_ern,vap_hisp.uss_20_dem_gre,vap_oth.uss_20_rep_ern,vap_oth.uss_20_dem_gre
Henry County,19087087005,0.7257766475836084,0.27422335241639156,0.4888551851916096,0.5111448148083905,0.4924968010835781,0.5075031989164219,0.4909161765034893,0.5090838234965107,0.7840025211645657,0.2159974788354343,0.48971605525694584,0.5102839447430542,0.4888891155088832,0.5111108844911167,0.4913031591263978,0.5086968408736021,0.6036611345728919,0.3963388654271081,0.4956032337243453,0.5043967662756547,0.4953798146897688,0.5046201853102311,0.5116770145245049,0.4883229854754951,0.6711026171838228,0.328897382816177,0.4928810605793158,0.5071189394206842,0.49838040276941353,0.5016195972305865,0.48219079042586027,0.5178092095741397,0.6972759457723798,0.30272405422762,0.47950488087115595,0.520495119128844,0.4796299461385509,0.5203700538614491,0.48665189475685533,0.5133481052431447,0.6780786446198246,0.3219213553801753,0.5002780520917188,0.49972194790828117,0.5041289785670493,0.4958710214329507,0.4851139167117349,0.514886083288265
Henry County,19087087006,0.7457708616513182,0.2542291383486817,0.48737010672653497,0.512629893273465,0.48764921403331796,0.512350785966682,0.490734905139464,0.509265094860536,0.7843161026872332,0.21568389731276685,0.4883142211112321,0.5116857788887679,0.492744673719726,0.5072553262802739,0.49088903680115425,0.5091109631988457,0.666299225528843,0.33370077447115704,0.5007685814521475,0.49923141854785247,0.4971798595184971,0.5028201404815029,0.5130130040654169,0.4869869959345831,0.7379990059591311,0.26200099404086885,0.48589486645021573,0.5141051335497843,0.49677604201777337,0.5032239579822266,0.4816306308151049,0.5183693691848952,0.7325324908096543,0.2674675091903456,0.47821641958303196,0.521783580416968,0.4841973985063371,0.515802601493663,0.4877925782359733,0.5122074217640267,0.6903122924364706,0.30968770756352937,0.4994024055655213,0.5005975944344787,0.5023949141196123,0.49760508588038765,0.48490933943705394,0.5150906605629461
Henry County,19087087007,0.7283853291572079,0.27161467084279217,0.48426202418003667,0.5157379758199633,0.49202223290065983,0.5079777670993402,0.4891188270865149,0.5108811729134851,0.7643048568839488,0.23569514311605125,0.4825294955506985,0.5174705044493015,0.49563481669860254,0.5043651833013975,0.49593902392435685,0.5040609760756432,0.6553651567229707,0.34463484327702926,0.4998125442175412,0.5001874557824588,0.49822867295790607,0.5017713270420939,0.5125448628927277,0.4874551371072723,0.721018664696778,0.27898133530322206,0.48813026909220086,0.5118697309077991,0.4951500476398422,0.5048499523601578,0.4867117881744864,0.5132882118255137,0.7151147579330176,0.2848852420669824,0.47859829475365756,0.5214017052463424,0.4898469227015145,0.5101530772984856,0.4949767823551635,0.5050232176448365,0.6769880133995219,0.32301198660047814,0.5009556531536026,0.4990443468463974,0.4979214341016328,0.5020785658983672,0.4854783057798509,0.514521694220149
Henry County,19087087008,0.73460819793866,0.26539180206134,0.48412061580803045,0.5158793841919693,0.49570070196440624,0.5042992980355937,0.4886235700493584,0.5113764299506416,0.7714968231978969,0.2285031768021031,0.485871648518725,0.5141283514812748,0.4896342480719841,0.5103657519280159,0.49475487498417464,0.5052451250158254,0.6590637948288749,0.34093620517112505,0.5021683687435569,0.497831631256443,0.5031392879558002,0.4968607120441998,0.5144811725579397,0.4855188274420601,0.7275893410167107,0.2724106589832893,0.4886391540331098,0.5113608459668901,0.4977421472771899,0.5022578527228101,0.4864477498529371,0.513552250147063,0.7212215985171875,0.2787784014828125,0.4707605456320638,0.5292394543679362,0.49106006510521494,0.5089399348947851,0.48704024497297593,0.5129597550270241,0.6822159837617909,0.31778401623820907,0.4965286041963305,0.5034713958036695,0.505924699302679,0.49407530069732103,0.4817555975660027,0.5182444024339973
Henry County,19087087009,0.7237623756215075,0.2762376243784928,0.4997870773564645,0.5002129226435355,0.4852117201046669,0.5147882798953332,0.49003672984336666,0.5099632701566333,0.7642318787528828,0.23576812124711743,0.4820923457725237,0.5179076542274763,0.4887245896370243,0.5112754103629757,0.4872932371026708,0.5127067628973292,0.6491030978167283,0.350896902183272,0.4979982672093734,0.5020017327906265,0.49638565856754735,0.5036143414324527,0.5126354199264337,0.4873645800735663,0.7188471175762574,0.2811528824237428,0.48889787271976176,0.5111021272802383,0.4983081863786749,0.5016918136213251,0.48383883852964704,0.516161161470353,0.710536287783052,0.2894637122169482,0.4738912765346011,0.5261087234653989,0.4860921523073425,0.5139078476926575,0.48729100299573447,0.5127089970042655,0.6718462428617917,0.3281537571382085,0.49776060588030074,0.5022393941196992,0.5009848363206202,0.49901516367937976,0.47829082267740947,0.5217091773225906
Henry County,19087087010,0.6376711136504691,0.36232888634953087,0.4651074360525134,0.5348925639474866,0.47463857673698345,0.5253614232630166,0.4718741016913594,0.5281258983086405,0.7078222772559101,0.29217772274409,0.4821282447031869,0.5178717552968131,0.4841898366968457,0.5158101633031543,0.48722945446042887,0.5127705455395711,0.5607327842220773,0.43926721577792277,0.4956022115910191,0.504397788408981,0.48801310257309954,0.5119868974269005,0.5051182091868549,0.4948817908131451,0.6569648352522572,0.34303516474774276,0.47723003373644485,0.5227699662635551,0.49254987255121413,0.5074501274487859,0.4828337005692393,0.5171662994307608,0.6383125137849556,0.36168748621504443,0.45425575518865113,0.5457442448113489,0.46515933298769985,0.5348406670123002,0.4758895309524613,0.5241104690475387,0.5943566842083953,0.40564331579160473,0.4893132835058599,0.5106867164941401,0.4793869264061585,0.5206130735938415,0.4675879138329376,0.5324120861670624
Henry County,19087087011,0.6631303904525999,0.33686960954740014,0.48456183329410024,0.5154381667058998,0.49376621607048937,0.5062337839295106,0.4888290961714125,0.5111709038285875,0.710551418103974,0.289448581896026,0.48731411885444853,0.5126858811455515,0.49257538750505364,0.5074246124949464,0.4908287821053341,0.5091712178946659,0.5431397788572512,0.4568602211427488,0.4950870462445837,0.5049129537554162,0.4990919673750841,0.5009080326249159,0.49842800681114885,0.5015719931888512,0.5991386191528449,0.4008613808471551,0.48951499379351765,0.5104850062064823,0.4947053649443926,0.5052946350556073,0.4714170240028079,0.5285829759971921,0.6701162881857653,0.32988371181423476,0.46865906808704777,0.5313409319129523,0.4914365006498463,0.5085634993501538,0.49093935991759907,0.5090606400824009,0.6219246062625348,0.3780753937374653,0.49551982398294764,0.5044801760170523,0.5024170754053072,0.4975829245946928,0.47357463271495404,0.526425367285046
Henry County,19087087012,0.6605861269644793,0.33941387303552073,0.4872631579904845,0.5127368420095155,0.4953263788689182,0.5046736211310817,0.48669236514375575,0.5133076348562442,0.7077071845089542,0.2922928154910458,0.4879161879002772,0.5120838120997228,0.48855228957251207,0.5114477104274879,0.49040220647825705,0.509597793521743,0.5426513846078775,0.4573486153921225,0.4978074588960624,0.5021925411039376,0.49989292042431116,0.5001070795756889,0.5083615844244493,0.49163841557555066,0.5969565468154674,0.40304345318453266,0.48657645188840387,0.5134235481115962,0.5007548059079859,0.49924519409201407,0.4826762992853167,0.5173237007146834,0.6670132941594886,0.3329867058405113,0.4755011444632243,0.5244988555367758,0.4876070055897793,0.5123929944102207,0.4879556788609927,0.5120443211390072,0.6198085390284404,0.3801914609715596,0.4999112020580883,0.5000887979419116,0.4966576639688319,0.5033423360311682,0.4810226051981845,0.5189773948018155
Henry County,19087087013,0.7568105284403368,0.24318947155966322,0.48276905005813964,0.5172309499418601,0.4869618207324912,0.5130381792675088,0.4911014213328704,0.5088985786671296,0.7795486163181163,0.22045138368188366,0.48383804874714625,0.5161619512528536,0.4881832200644201,0.51181677993558,0.4922340510360492,0.5077659489639508,0.6532087770444666,0.34679122295553344,0.49977425307710804,0.500225746922892,0.5010764067946898,0.49892359320531016,0.509190699893086,0.49080930010691404,0.6967438515161847,0.30325614848381527,0.48403301363816736,0.5159669863618327,0.49915288648021666,0.5008471135197833,0.4829877400027333,0.5170122599972666,0.7738557315873785,0.2261442684126215,0.47828234237707473,0.521717657622925,0.48520397860629566,0.5147960213937043,0.4881237348793163,0.5118762651206836,0.722645734406937,0.2773542655930629,0.49618226659112474,0.503817733408875,0.5025604041125542,0.4974395958874458,0.4855735429551705,0.5144264570448295
Henry County,19087087014,0.7619852680950425,0.23801473190495753,0.48403928159156484,0.5159607184084352,0.4915119636620576,0.5084880363379426,0.4938212552395413,0.5061787447604587,0.784104791588277,0.2158952084117231,0.488976158339365,0.5110238416606351,0.4950321032726301,0.5049678967273702,0.4936794208517947,0.5063205791482053,0.6553139411829817,0.34468605881701836,0.4991190321460017,0.5008809678539984,0.49711978556793435,0.5028802144320659,0.51320047957648,0.4867995204235201,0.7000660028667346,0.29993399713326546,0.49465417153299557,0.5053458284670045,0.4990746432038385,0.5009253567961618,0.48256889379909396,0.517431106200906,0.7781073840948235,0.22189261590517656,0.47082650070153376,0.5291734992984662,0.489268030554467,0.5107319694455332,0.4940932346651188,0.5059067653348812,0.7267456976465742,0.2732543023534259,0.4959678411260881,0.504032158873912,0.5045292513491539,0.49547074865084634,0.48391907109233684,0.5160809289076631
Henry County,19087087015,0.7608362312991112,0.2391637687008889,0.49260458761973475,0.5073954123802652,0.4930239396508679,0.5069760603491321,0.4990686636577343,0.5009313363422657,0.7856671607919111,0.21433283920808888,0.4876849361530031,0.5123150638469969,0.49638228415119545,0.5036177158488045,0.49245274725670557,0.5075472527432945,0.6520985786927669,0.3479014213072331,0.49842649824089946,0.5015735017591005,0.4936581301400938,0.5063418698599063,0.5126439777186028,0.4873560222813972,0.7004543325061197,0.29954566749388034,0.4863285047736988,0.5136714952263012,0.4958650225509672,0.5041349774490328,0.47935397058039797,0.520646029419602,0.7749131707280557,0.22508682927194432,0.4709303793469695,0.5290696206530304,0.49053154834372625,0.5094684516562737,0.500045174990277,0.499954825009723,0.7251000065919531,0.27489999340804694,0.4978473209459743,0.5021526790540257,0.5005699015576139,0.49943009844238606,0.48296830571106797,0.517031694288932
Howard County,19089089001,0.6712342449695347,0.32876575503046535,0.5491430749274919,0.45085692507250813,0.5051168315935892,0.49488316840641083,0.49721696068548155,0.5027830393145184,0.7328854069315569,0.2671145930684431,0.5121908763878766,0.48780912361212336,0.5045357211092676,0.4954642788907324,0.501410650401954,0.498589349598046,0.7054074639041624,0.29459253609583763,0.5108491152405618,0.4891508847594383,0.5056157542121372,0.4943842457878628,0.5629479472484538,0.43705205275154624,0.6648036240624127,0.33519637593758733,0.48373498506232665,0.5162650149376734,0.5114005993958227,0.4885994006041773,0.49779494777341005,0.50220505222659,0.689401180271304,0.3105988197286959,0.51326578090578,0.48673421909421993,0.5091001821040498,0.49089981789595016,0.48455961145520027,0.5154403885447997,0.610923231239225,0.389076768760775,0.4972327542220371,0.502767245777963,0.490236129411712,0.509763870588288,0.4938664645957875,0.5061335354042126
Howard County,19089089002,0.6417052212067237,0.35829477879327637,0.5510056627170573,0.44899433728294275,0.5044216742834259,0.4955783257165742,0.49845156434313104,0.501548435656869,0.7127600320691212,0.28723996793087875,0.5166041631365412,0.4833958368634587,0.5003562786183702,0.4996437213816299,0.49862641136101793,0.5013735886389821,0.6239729510705808,0.37602704892941924,0.5094934776536818,0.49050652234631814,0.5143036365048455,0.48569636349515455,0.5381646596013842,0.4618353403986158,0.6525316913311883,0.3474683086688117,0.49225895077128495,0.507741049228715,0.5129299024194492,0.4870700975805507,0.4969156637282989,0.5030843362717011,0.6858627024534582,0.31413729754654185,0.5137153844094114,0.4862846155905886,0.5081265305210491,0.49187346947895094,0.4882441243953541,0.511755875604646,0.6114249561848184,0.3885750438151816,0.5034334115770406,0.4965665884229595,0.49822365911414185,0.5017763408858581,0.4950565517462344,0.5049434482537656
Howard County,19089089003,0.6314079699572603,0.36859203004273966,0.549327866119272,0.4506721338807281,0.5014058688337795,0.49859413116622053,0.49268471094896243,0.5073152890510376,0.7218817362000369,0.2781182637999631,0.5208004998244479,0.47919950017555213,0.500251216711117,0.4997487832888829,0.49795767323937284,0.5020423267606272,0.6566622618608133,0.3433377381391866,0.5093166083585484,0.4906833916414516,0.513775155411521,0.4862248445884791,0.5438919726390823,0.4561080273609177,0.6222198998278651,0.37778010017213487,0.48900723430137183,0.5109927656986282,0.5053063686842673,0.49469363131573274,0.49286905987553326,0.5071309401244668,0.6688422066684131,0.3311577933315869,0.5143353056429852,0.4856646943570148,0.5069394511392504,0.4930605488607496,0.4869144125681869,0.5130855874318131,0.6011282487540552,0.3988717512459448,0.4980434315095038,0.5019565684904962,0.4940957014566875,0.5059042985433125,0.48909541383751765,0.5109045861624824
Howard County,19089089004,0.6247030176943446,0.3752969823056554,0.5535897711041161,0.4464102288958839,0.5012463150795132,0.49875368492048683,0.4917646942530063,0.5082353057469937,0.7105869065684693,0.2894130934315307,0.5144569927310843,0.48554300726891575,0.503705965678621,0.496294034321379,0.4957467769642567,0.5042532230357433,0.64883051032036,0.35116948967964,0.5090013627209943,0.4909986372790058,0.512912892512222,0.487087107487778,0.5452830125858973,0.4547169874141027,0.6154746054987529,0.3845253945012472,0.4889045908848315,0.5110954091151685,0.5095379193899879,0.490462080610012,0.4959028664053196,0.5040971335946804,0.6597377323372711,0.34026226766272893,0.515502677626927,0.4844973223730729,0.5115378312308481,0.4884621687691519,0.48893849225601227,0.5110615077439877,0.5954351540406129,0.40456484595938713,0.506484957725473,0.4935150422745271,0.4912745937402638,0.5087254062597363,0.48293556849810876,0.5170644315018913
Howard County,19089089005,0.5738293221376684,0.42617067786233137,0.561247349609694,0.438752650390306,0.5032760578009795,0.49672394219902044,0.4965493243296105,0.5034506756703895,0.6327663875138275,0.3672336124861722,0.5174625267780458,0.4825374732219542,0.5074748821794507,0.49252511782054925,0.4988899812251404,0.5011100187748596,0.5377607142380094,0.4622392857619906,0.5035773554055712,0.49642264459442875,0.5135017917905433,0.4864982082094566,0.5356231791723101,0.46437682082768994,0.5556632674083541,0.4443367325916456,0.48968223544813866,0.5103177645518613,0.5073470427870022,0.4926529572129978,0.49707814839999886,0.5029218516000011,0.5952659919398977,0.40473400806010207,0.5099229783329475,0.49007702166705247,0.5107920147321038,0.4892079852678963,0.48586997429344586,0.5141300257065541,0.529257632367002,0.47074236763299804,0.5002597878357099,0.4997402121642901,0.4932602178498135,0.5067397821501864,0.48686434978346604,0.513135650216534
Howard County,19089089006,0.6364006727030257,0.36359932729697436,0.5527351496834739,0.4472648503165261,0.5087277558511795,0.49127224414882054,0.495085075542097,0.504914924457903,0.7014349602806383,0.2985650397193617,0.5130571156818254,0.48694288431817456,0.5013125984306023,0.4986874015693978,0.49690103241805683,0.5030989675819432,0.6207238524195352,0.37927614758046474,0.513954151394833,0.48604584860516703,0.5128010867118851,0.48719891328811493,0.5458989763418757,0.4541010236581243,0.6416672109534938,0.35833278904650623,0.48949389279621897,0.510506107203781,0.511915896088445,0.48808410391155505,0.49112133235868616,0.5088786676413138,0.6766915005327354,0.32330849946726464,0.5095026200041689,0.4904973799958311,0.5094272471128969,0.49057275288710306,0.4915977109252074,0.5084022890747926,0.6078033680297406,0.3921966319702594,0.49527753654417206,0.5047224634558279,0.49522427844532685,0.5047757215546732,0.4923366990606279,0.5076633009393721
Howard County,19089089007,0.6357328444096559,0.364267155590344,0.5510030054039086,0.4489969945960914,0.5054344034360428,0.4945655965639572,0.4995390053108861,0.500460994689114,0.7045965794386876,0.2954034205613124,0.516401175742523,0.483598824257477,0.5043498733420835,0.4956501266579165,0.4905330124969819,0.5094669875030181,0.6183528961532545,0.3816471038467455,0.5094772532511173,0.49052274674888274,0.5138805881393719,0.48611941186062807,0.543059075895575,0.45694092410442494,0.648263061970963,0.35173693802903705,0.4887209951166489,0.5112790048833511,0.5101365852424026,0.48986341475759737,0.49296965225521877,0.5070303477447812,0.6780641369703825,0.3219358630296175,0.5130180035343672,0.4869819964656328,0.5088523413408406,0.4911476586591594,0.4864186710116716,0.5135813289883284,0.6065925183291261,0.39340748167087397,0.4940498017722116,0.5059501982277884,0.4895444613856158,0.5104555386143842,0.48418268429511147,0.5158173157048885
