county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_white.uss_16_rep_pau,vap_white.uss_16_dem_gra,vap_black.uss_16_rep_pau,vap_black.uss_16_dem_gra,vap_hisp.uss_16_rep_pau,vap_hisp.uss_16_dem_gra,vap_asian.uss_16_rep_pau,vap_asian.uss_16_dem_gra,vap_aian.uss_16_rep_pau,vap_aian.uss_16_dem_gra,vap_oth_b.uss_16_rep_pau,vap_oth_b.uss_16_dem_gra,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_mcc,vap_white.uss_20_dem_mcg,vap_black.uss_20_rep_mcc,vap_black.uss_20_dem_mcg,vap_hisp.uss_20_rep_mcc,vap_hisp.uss_20_dem_mcg,vap_asian.uss_20_rep_mcc,vap_asian.uss_20_dem_mcg,vap_aian.uss_20_rep_mcc,vap_aian.uss_20_dem_mcg,vap_oth_b.uss_20_rep_mcc,vap_oth_b.uss_20_dem_mcg
Bath County,2101100A101,0.6477307520812714,0.35226924791872855,0.5002761938550897,0.4997238061449103,0.5066552411719848,0.49334475882801526,0.49932443800938436,0.5006755619906156,0.4963261721504331,0.5036738278495669,0.5070415555731853,0.4929584444268147,0.4736057984113061,0.5263942015886939,0.49559184357240443,0.5044081564275956,0.49020093254799235,0.5097990674520076,0.49649453437385177,0.5035054656261482,0.525093818460454,0.47490618153954606,0.5000785606403693,0.49992143935963074,0.7410336133019693,0.2589663866980308,0.4668756164418113,0.5331243835581887,0.5024642849948464,0.4975357150051536,0.5135929246123118,0.4864070753876883,0.49015729893226184,0.5098427010677381,0.4683525921625284,0.5316474078374717,0.6786131084116439,0.3213868915883561,0.5237256414370348,0.47627435856296524,0.5010261277593169,0.4989738722406831,0.5095927325479089,0.490407267452091,0.48310878306267674,0.5168912169373233,0.48602762966436913,0.5139723703356308
Bath County,2101100A102,0.6239787249512548,0.3760212750487452,0.49296991707400023,0.5070300829259998,0.49820125564864165,0.5017987443513583,0.49453756400893945,0.5054624359910606,0.4978609839867777,0.5021390160132223,0.5033133627773628,0.4966866372226372,0.4544392745976709,0.545560725402329,0.5035557060202708,0.4964442939797292,0.4856750637241512,0.5143249362758489,0.4893890702186517,0.5106109297813484,0.5187939506450484,0.4812060493549516,0.49622551625754746,0.5037744837424526,0.7428119595090563,0.25718804049094374,0.47595003636954497,0.5240499636304551,0.49907643934685525,0.5009235606531447,0.5096089537003785,0.49039104629962144,0.4844407047024547,0.5155592952975453,0.4687341836211001,0.5312658163788999,0.6814299362676625,0.3185700637323375,0.5226287718972269,0.4773712281027731,0.49347685338328034,0.5065231466167197,0.4978637902910114,0.5021362097089886,0.48438175021516766,0.5156182497848324,0.48723219511126076,0.5127678048887392
Bath County,2101100A103,0.7722698194786316,0.2277301805213684,0.5102687901148681,0.4897312098851319,0.5044743907946141,0.4955256092053857,0.4920921932517648,0.5079078067482352,0.493048791367161,0.506951208632839,0.5103979528510671,0.48960204714893285,0.6034263506792604,0.3965736493207395,0.5010455877161968,0.4989544122838033,0.4986442377358056,0.5013557622641942,0.4965240143834041,0.5034759856165959,0.5226166841625847,0.47738331583741533,0.49651067678536503,0.503489323214635,0.7238788046052611,0.2761211953947389,0.47716544981712317,0.5228345501828768,0.5022262645908525,0.49777373540914727,0.5071490220438417,0.49285097795615823,0.4847331821915788,0.5152668178084212,0.46714494832874504,0.5328550516712549,0.6659464530921471,0.33405354690785294,0.5209789941242658,0.47902100587573415,0.49990173054632,0.5000982694536801,0.5087941417721934,0.49120585822780666,0.4879114300696445,0.5120885699303555,0.4876329922239087,0.5123670077760913
Bath County,2101100A104,0.7547037555709326,0.2452962444290674,0.4988399230799279,0.501160076920072,0.4991343719921197,0.5008656280078803,0.4986331695793226,0.5013668304206774,0.5037053132910636,0.49629468670893634,0.5085487983142024,0.4914512016857976,0.5309195696138759,0.46908043038612407,0.498697981530049,0.501302018469951,0.49152695353222525,0.5084730464677747,0.49928883936068047,0.5007111606393195,0.5168253235909278,0.4831746764090722,0.49617644690290735,0.5038235530970927,0.7394661316292526,0.26053386837074743,0.4855708868977227,0.5144291131022773,0.49502584646432074,0.5049741535356792,0.515233330747329,0.48476666925267103,0.4852429223018367,0.5147570776981634,0.46829478664687757,0.5317052133531224,0.6756028927785805,0.32439710722141946,0.5238025690542106,0.47619743094578937,0.49238156216168055,0.5076184378383194,0.5072595303050197,0.49274046969498037,0.48221806242482823,0.5177819375751718,0.49047850605604104,0.509521493943959
Bath County,2101100A105,0.7071063687495553,0.29289363125044465,0.505557731114821,0.4944422688851789,0.5049470857114493,0.4950529142885507,0.4915983727935104,0.5084016272064896,0.501818607673775,0.4981813923262251,0.508963490013523,0.49103650998647697,0.5382475848845762,0.4617524151154238,0.5035217328165842,0.49647826718341587,0.48915370759667687,0.5108462924033231,0.49714314274122984,0.5028568572587702,0.5123149144709752,0.4876850855290248,0.49371133259393374,0.5062886674060663,0.7303888971673097,0.2696111028326903,0.48468448747551435,0.5153155125244856,0.49654265930880204,0.503457340691198,0.5061479405836875,0.49385205941631255,0.48100333333181516,0.5189966666681849,0.47266355356841333,0.5273364464315864,0.6685701952982229,0.3314298047017771,0.5245035832418702,0.47549641675812976,0.4948090233199613,0.5051909766800388,0.5056985019266992,0.4943014980733008,0.4799774227552421,0.5200225772447579,0.48791350118547494,0.5120864988145248
Bath County,2101100B102,0.6779633016256932,0.3220366983743071,0.5058678276829347,0.4941321723170653,0.5064112488316841,0.4935887511683159,0.49423405061253906,0.505765949387461,0.500954495558412,0.499045504441588,0.5105427636918657,0.48945723630813437,0.4829925604218552,0.5170074395781451,0.4991904114710701,0.5008095885289299,0.4867233226452939,0.5132766773547061,0.4946555902843604,0.5053444097156395,0.5157633158708665,0.4842366841291334,0.49167999748959096,0.5083200025104091,0.7276492379035745,0.2723507620964258,0.4815213167639277,0.5184786832360723,0.4961674128626601,0.5038325871373399,0.5145802797096962,0.4854197202903037,0.4793502343060415,0.5206497656939585,0.46877961546792923,0.5312203845320708,0.6673324669109084,0.3326675330890918,0.5246042158834845,0.47539578411651545,0.49185941297447944,0.5081405870255206,0.5107860241579018,0.4892139758420983,0.47536523099795797,0.524634769002042,0.490948848230814,0.509051151769186
Bath County,2101100B103,0.7172226249783014,0.2827773750216987,0.49839374298561007,0.50160625701439,0.505621055788845,0.49437894421115497,0.49463478286784046,0.5053652171321595,0.5017155416592617,0.4982844583407383,0.5102385938469984,0.4897614061530016,0.5082117812183409,0.4917882187816592,0.5012847588830643,0.4987152411169357,0.4894006213812076,0.5105993786187923,0.4984720708632314,0.5015279291367686,0.5179190874195273,0.48208091258047275,0.4975245425386533,0.5024754574613467,0.7288946637447323,0.27110533625526767,0.48624608300051875,0.5137539169994813,0.5030877807646686,0.4969122192353314,0.5060402536831017,0.4939597463168983,0.48470986866699217,0.5152901313330078,0.46578924634814506,0.534210753651855,0.6716270327158499,0.3283729672841501,0.524047295256012,0.475952704743988,0.4960495275999063,0.5039504724000937,0.5139172210260377,0.4860827789739623,0.4835984668899777,0.5164015331100222,0.487623529360775,0.512376470639225
Bath County,2101100B104,0.7911817479191527,0.20881825208084728,0.506634402584047,0.493365597415953,0.5048772151882093,0.4951227848117908,0.49603444336263347,0.5039655566373665,0.5032758515920678,0.4967241484079322,0.5100256509462686,0.48997434905373133,0.6366763273802054,0.36332367261979454,0.49866811152063384,0.5013318884793662,0.4908128017006847,0.5091871982993152,0.4941789160539842,0.5058210839460159,0.5205966525500411,0.479403347449959,0.4941165595380904,0.5058834404619094,0.7265663974538631,0.27343360254613686,0.48517277556880023,0.5148272244311998,0.5032666695553448,0.4967333304446552,0.5113204356260839,0.48867956437391613,0.48560906971763973,0.5143909302823603,0.4731556081354948,0.5268443918645052,0.6660369739392077,0.33396302606079237,0.5184867172372896,0.48151328276271044,0.49672507045709846,0.5032749295429015,0.5029237864835379,0.4970762135164621,0.48298016036908437,0.5170198396309156,0.4916621154432203,0.5083378845567796
Bath County,2101100C101,0.6933865190823572,0.30661348091764284,0.5033867545626775,0.49661324543732255,0.49735969001482905,0.502640309985171,0.4952332185859499,0.5047667814140502,0.5007105259436836,0.49928947405631663,0.5073159140676032,0.4926840859323967,0.548326676549426,0.45167332345057404,0.5024564772738948,0.49754352272610525,0.4875126652593666,0.5124873347406333,0.5016242257165652,0.4983757742834348,0.5194674603994661,0.4805325396005341,0.49605472871216044,0.5039452712878396,0.7298029058456877,0.2701970941543122,0.47386261783847716,0.5261373821615228,0.500163750888494,0.49983624911150604,0.5106564961125832,0.48934350388741676,0.4833756580949115,0.5166243419050888,0.46578954874181766,0.5342104512581823,0.6696994450018463,0.33030055499815375,0.5209917394066695,0.4790082605933305,0.49266032168772905,0.507339678312271,0.5091675655396688,0.4908324344603312,0.4877706891116663,0.5122293108883339,0.49024339293475183,0.5097566070652482
Bath County,2101100C102,0.7183063875908174,0.2816936124091826,0.5004956720032586,0.4995043279967413,0.5051679928489801,0.49483200715102,0.5041301991580943,0.49586980084190574,0.5012015563994625,0.49879844360053743,0.5055039855874212,0.49449601441257884,0.5033549639787815,0.49664503602121846,0.50263611316835,0.49736388683165006,0.48748104900557165,0.5125189509944283,0.4941161650605208,0.5058838349394792,0.5181025766256411,0.4818974233743589,0.49987982301928885,0.5001201769807112,0.7273507463076245,0.27264925369237547,0.48524280815359055,0.5147571918464094,0.4983194477080629,0.5016805522919371,0.5144211263737487,0.4855788736262513,0.4845952401323435,0.5154047598676564,0.46447278180008283,0.5355272181999171,0.6637941497535851,0.336205850246415,0.5173653527771797,0.4826346472228204,0.4969829106515837,0.5030170893484163,0.5049022593810716,0.4950977406189284,0.49341769038253946,0.5065823096174605,0.4837514148597828,0.5162485851402172
Bath County,2101100C103,0.6027769130949036,0.39722308690509645,0.5009489916025505,0.4990510083974496,0.5031965188278075,0.49680348117219253,0.4937998950293227,0.5062001049706772,0.5007787130771866,0.4992212869228134,0.5042698435824108,0.49573015641758916,0.44680244261183766,0.5531975573881623,0.5062615633504834,0.4937384366495165,0.4865494322023135,0.5134505677976865,0.49901686720368393,0.500983132796316,0.5190563916786329,0.48094360832136707,0.49257597670809117,0.5074240232919088,0.7269714807902715,0.2730285192097284,0.48560325161984,0.5143967483801599,0.5099410701262724,0.4900589298737275,0.5141820440839663,0.4858179559160337,0.47997051820041586,0.5200294817995841,0.4706500040272621,0.5293499959727379,0.6635764428888394,0.3364235571111605,0.5224658294660387,0.47753417053396124,0.4969180091269788,0.5030819908730212,0.5056737798887257,0.49432622011127425,0.48505022679290427,0.5149497732070957,0.48932183235688875,0.5106781676431112
Bath County,2101100C104,0.6611179355435053,0.3388820644564947,0.4992437598554209,0.5007562401445791,0.49808364478315936,0.5019163552168406,0.4961079866877459,0.5038920133122541,0.49846764998543575,0.5015323500145642,0.5084171712147975,0.49158282878520254,0.45837976247755885,0.5416202375224412,0.5008956870104552,0.4991043129895449,0.48366395017074165,0.5163360498292584,0.49618910306497854,0.5038108969350215,0.5152292995597832,0.4847707004402168,0.49528810894221115,0.5047118910577889,0.7295261854760033,0.27047381452399666,0.4754995626671756,0.5245004373328245,0.49712703638408967,0.5028729636159104,0.5116223291318154,0.4883776708681846,0.4792582228005453,0.5207417771994547,0.4689750033065389,0.5310249966934611,0.6677699672895971,0.33223003271040286,0.5228725910953613,0.4771274089046386,0.49653188139197135,0.5034681186080286,0.5048254322621654,0.4951745677378347,0.48444494951732997,0.51555505048267,0.4865753047698968,0.5134246952301031
Bell County,2101300A101,0.9080835535480097,0.0919164464519903,0.4316093437997782,0.5683906562002218,0.4704731245063393,0.5295268754936607,0.4778210284984062,0.5221789715015939,0.4975641778470886,0.5024358221529114,0.45371629046590045,0.5462837095340995,0.717140901230357,0.28285909876964305,0.47159754306998986,0.5284024569300101,0.5003741666850516,0.49962583331494836,0.4325214631937052,0.5674785368062948,0.521293420750406,0.478706579249594,0.4806449071263963,0.5193550928736037,0.8258439226354165,0.17415607736458355,0.5066777433234044,0.4933222566765956,0.4737602590863862,0.5262397409136138,0.48451530941732895,0.5154846905826711,0.4998326847816001,0.5001673152184,0.44413122571472374,0.5558687742852763,0.7893714715483507,0.21062852845164926,0.49805507756277934,0.5019449224372207,0.5086445978522739,0.4913554021477261,0.5123665727301652,0.48763342726983483,0.47619857314980907,0.5238014268501909,0.4820820864037727,0.5179179135962273
Bell County,2101300A102,0.8498290064220234,0.15017099357797656,0.434956232023192,0.565043767976808,0.4661451865791148,0.5338548134208853,0.47916630437155194,0.5208336956284481,0.5091862991121686,0.4908137008878314,0.44084562871806127,0.5591543712819387,0.7045617133157477,0.29543828668425226,0.47354619066547055,0.5264538093345295,0.49709836191349527,0.5029016380865048,0.4329138858142491,0.567086114185751,0.5228931619445264,0.47710683805547355,0.48136424821282664,0.5186357517871734,0.8394573770639725,0.1605426229360275,0.5027947099473596,0.49720529005264036,0.4740691055888867,0.5259308944111133,0.4899519172944117,0.5100480827055883,0.5043736542940085,0.49562634570599146,0.44475482937399174,0.5552451706260083,0.7917781647272789,0.20822183527272112,0.49432296868008896,0.505677031319911,0.5091815318024651,0.4908184681975349,0.5095745130134078,0.49042548698659216,0.4935260999116479,0.506473900088352,0.4773867541707394,0.5226132458292606
Bell County,2101300A103,0.9296518940746735,0.0703481059253265,0.43842220351598693,0.5615777964840131,0.46964885208864865,0.5303511479113511,0.4833457650724785,0.5166542349275215,0.5048017085065282,0.4951982914934718,0.44578350358355057,0.5542164964164494,0.7848218694833625,0.21517813051663748,0.47039378511897884,0.5296062148810212,0.4961595357381682,0.5038404642618318,0.4349060120841291,0.5650939879158708,0.5190588675220222,0.48094113247797776,0.482857209882936,0.517142790117064,0.8269687085221008,0.17303129147789922,0.5031300309399334,0.49686996906006664,0.47458596857734164,0.5254140314226581,0.49827062058883503,0.5017293794111649,0.5059341909650542,0.4940658090349458,0.44743277275321025,0.5525672272467897,0.7795002181062707,0.2204997818937293,0.4988377960600326,0.5011622039399675,0.499171250443413,0.5008287495565867,0.5026375377172185,0.4973624622827814,0.48606377170563725,0.5139362282943627,0.4808708308519266,0.5191291691480734
Bell County,2101300A104,0.8774481764230491,0.12255182357695092,0.4411025545247945,0.5588974454752055,0.463677634416897,0.536322365583103,0.4805713361837848,0.5194286638162152,0.5038428350797985,0.49615716492020145,0.44289675718604593,0.5571032428139541,0.8036794956369921,0.19632050436300785,0.47288637393809946,0.5271136260619005,0.49657860440156754,0.5034213955984325,0.43484902131308784,0.5651509786869121,0.5183145745312998,0.4816854254687002,0.4813251433387704,0.5186748566612296,0.8284641318958829,0.17153586810411714,0.5043286200678447,0.4956713799321552,0.4737318128902798,0.5262681871097201,0.48865094148430266,0.5113490585156973,0.5030571641744697,0.49694283582553034,0.44959598061576145,0.5504040193842386,0.776944553407782,0.223055446592218,0.489747188087147,0.510252811912853,0.4983910848572123,0.5016089151427877,0.5052543783654293,0.4947456216345707,0.4875926240540451,0.512407375945955,0.4811997337171038,0.5188002662828962
Bell County,2101300A105,0.8747658173336871,0.12523418266631298,0.4336212763121574,0.5663787236878426,0.4680650897257293,0.5319349102742708,0.4754222689752548,0.5245777310247451,0.502691963202725,0.497308036797275,0.4421735991765848,0.5578264008234151,0.801737312317462,0.19826268768253796,0.4728081643695908,0.5271918356304092,0.4963181919096902,0.5036818080903098,0.4419424345796926,0.5580575654203072,0.5264164493182499,0.47358355068175,0.4871974154529377,0.5128025845470623,0.8483378984012923,0.15166210159870777,0.5001247545092845,0.49987524549071555,0.47395164005482304,0.526048359945177,0.4898003007962591,0.510199699203741,0.4985271534690266,0.5014728465309735,0.4403178488986255,0.5596821511013743,0.794596347888737,0.205403652111263,0.5043627547082411,0.49563724529175884,0.5076980517263142,0.4923019482736858,0.5075778364687326,0.49242216353126744,0.4852512608430897,0.5147487391569103,0.48582952625651155,0.5141704737434885
