county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.gov_16_dem_car,vap_white.gov_16_rep_bon,vap_black.gov_16_dem_car,vap_black.gov_16_rep_bon,vap_hisp.gov_16_dem_car,vap_hisp.gov_16_rep_bon,vap_oth.gov_16_dem_car,vap_oth.gov_16_rep_bon,vap_white.uss_18_dem_car,vap_white.uss_18_rep_arl,vap_black.uss_18_dem_car,vap_black.uss_18_rep_arl,vap_hisp.uss_18_dem_car,vap_hisp.uss_18_rep_arl,vap_oth.uss_18_dem_car,vap_oth.uss_18_rep_arl,vap_white.atg_18_dem_jen,vap_white.atg_18_rep_pep,vap_black.atg_18_dem_jen,vap_black.atg_18_rep_pep,vap_hisp.atg_18_dem_jen,vap_hisp.atg_18_rep_pep,vap_oth.atg_18_dem_jen,vap_oth.atg_18_rep_pep,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_coo,vap_white.uss_20_rep_wit,vap_black.uss_20_dem_coo,vap_black.uss_20_rep_wit,vap_hisp.uss_20_dem_coo,vap_hisp.uss_20_rep_wit,vap_oth.uss_20_dem_coo,vap_oth.uss_20_rep_wit,vap_white.gov_20_dem_car,vap_white.gov_20_rep_mur,vap_black.gov_20_dem_car,vap_black.gov_20_rep_mur,vap_hisp.gov_20_dem_car,vap_hisp.gov_20_rep_mur,vap_oth.gov_20_dem_car,vap_oth.gov_20_rep_mur
Kent County,10001001-28,0.3180822801605895,0.6819177198394105,0.9593971189407019,0.04060288105929807,0.7773574116534107,0.22264258834658937,0.8088738039476647,0.19112619605233525,0.4669348816395413,0.5330651183604587,0.9696992960152171,0.030300703984782903,0.6939610125389166,0.3060389874610834,0.7627948793932326,0.2372051206067674,0.49887808675992257,0.5011219132400774,0.9748950979836655,0.02510490201633455,0.7414470647186678,0.2585529352813321,0.7359096392174053,0.26409036078259474,0.4684828670982289,0.531517132901771,0.959845752844302,0.040154247155698014,0.6916179924330208,0.30838200756697914,0.7705065064945801,0.22949349350541992,0.3491750114910857,0.6508249885089143,0.9559798772431737,0.04402012275682638,0.6948819776042231,0.30511802239577684,0.7681256494060433,0.23187435059395672,0.38244973487147466,0.6175502651285254,0.9479161167989949,0.052083883201005064,0.7254128021814821,0.2745871978185179,0.7880928175137516,0.21190718248624846,0.3818450766204214,0.6181549233795786,0.9520348462317701,0.04796515376822991,0.7055275399863817,0.2944724600136183,0.7638487472948314,0.23615125270516854
Kent County,10001001-29,0.18750355353078552,0.8124964464692145,0.908185167265666,0.09181483273433398,0.7262686256786273,0.27373137432137273,0.7797121382154288,0.22028786178457113,0.31936772155575094,0.6806322784442491,0.9332035865439396,0.0667964134560603,0.6384854843848613,0.3615145156151387,0.7123071731847179,0.28769282681528213,0.33312114160174533,0.6668788583982547,0.9064141129453757,0.0935858870546244,0.6834887466662586,0.3165112533337414,0.7007493650830227,0.29925063491697734,0.32715732733725494,0.672842672662745,0.9050038879336726,0.09499611206632744,0.6288083861985176,0.37119161380148236,0.736486521690688,0.263513478309312,0.25039853070720863,0.7496014692927914,0.9163987048000456,0.08360129519995442,0.6642256049124012,0.3357743950875988,0.745204127152327,0.2547958728476731,0.27951316283937133,0.7204868371606287,0.9035485814929277,0.09645141850707226,0.6898730981481621,0.3101269018518379,0.7705657971313165,0.22943420286868357,0.272196405151053,0.7278035948489471,0.9230839765891197,0.07691602341088037,0.6801482830480915,0.3198517169519085,0.7449994308074219,0.2550005691925781
Kent County,10001001-30,0.17829888583679607,0.8217011141632039,0.8916893011364107,0.10831069886358936,0.732882201895273,0.267117798104727,0.7750231203895265,0.22497687961047352,0.25926255340283766,0.7407374465971623,0.9066061475320791,0.0933938524679209,0.619151464393715,0.3808485356062849,0.7005060096148155,0.29949399038518454,0.2622917674284752,0.7377082325715247,0.9005677708970065,0.09943222910299356,0.6754229472502222,0.3245770527497778,0.6931441238886146,0.3068558761113855,0.3122811908330567,0.6877188091669433,0.8916318774552121,0.10836812254478792,0.6399681644496482,0.36003183555035184,0.7347811465429138,0.26521885345708623,0.23645909983751565,0.7635409001624843,0.9101474954324663,0.08985250456753367,0.6661431436767322,0.3338568563232678,0.7554455907214696,0.24455440927853042,0.26348995999778707,0.7365100400022129,0.8791868398531215,0.1208131601468785,0.6848784447407279,0.31512155525927216,0.7589416113475577,0.2410583886524423,0.26206763689977153,0.7379323631002285,0.895029542297559,0.10497045770244097,0.6791139737324225,0.3208860262675774,0.7396934396154591,0.260306560384541
Kent County,10001001-31,0.253180416696244,0.746819583303756,0.9113658839759001,0.08863411602409989,0.7376416045883649,0.2623583954116351,0.7773773269680426,0.22262267303195737,0.3180245919828761,0.6819754080171239,0.918682685016871,0.08131731498312897,0.6339627502945491,0.3660372497054509,0.7054749090943762,0.2945250909056239,0.3337598373665685,0.6662401626334316,0.9506503071649173,0.04934969283508277,0.6868863427240977,0.31311365727590235,0.6997987317699172,0.30020126823008275,0.36711046015777443,0.6328895398422255,0.8907172664418883,0.10928273355811167,0.6492592179271512,0.3507407820728487,0.7367041273271888,0.2632958726728112,0.30822794336272363,0.6917720566372764,0.9091610925554539,0.09083890744454615,0.6819408127136565,0.3180591872863435,0.7584116282314004,0.2415883717685996,0.3181365672735815,0.6818634327264185,0.8903691270577688,0.10963087294223116,0.6938439371494817,0.30615606285051833,0.7740361030417161,0.22596389695828392,0.32168399415898935,0.6783160058410106,0.9077725504528633,0.09222744954713673,0.6823525525911192,0.3176474474088808,0.7461484449531496,0.2538515550468504
Kent County,10001001-32,0.303888329673917,0.696111670326083,0.951525312007066,0.048474687992933974,0.779985476386856,0.22001452361314397,0.803519708124967,0.19648029187503302,0.3567506144503627,0.6432493855496373,0.9479637492102604,0.052036250789739565,0.6657364132359384,0.3342635867640617,0.7364106118757463,0.26358938812425364,0.448546164232918,0.5514538357670821,0.9612634726816178,0.03873652731838214,0.7431649405009261,0.2568350594990739,0.7311081685409377,0.2688918314590622,0.44480604273097657,0.5551939572690232,0.9513036907371061,0.04869630926289389,0.7010794473237512,0.2989205526762489,0.7709661974240182,0.22903380257598183,0.42896842807633584,0.5710315719236642,0.9577401967379481,0.042259803262051976,0.7353629747418285,0.26463702525817145,0.7897505296806466,0.21024947031935337,0.4233496804269329,0.5766503195730671,0.9434687635534027,0.05653123644659729,0.7300376311723558,0.2699623688276443,0.8135534296546749,0.1864465703453251,0.4267402346599799,0.5732597653400201,0.9559718514515628,0.04402814854843718,0.7624625189237599,0.23753748107624012,0.7908148138867522,0.2091851861132478
Kent County,10001001-33,0.27811743548940576,0.7218825645105943,0.9207570108106901,0.07924298918930996,0.7422065469679887,0.2577934530320113,0.7906414684876408,0.20935853151235917,0.2984905086138666,0.7015094913861334,0.9187001353026455,0.08129986469735456,0.6302900294456151,0.3697099705543849,0.7051572903183777,0.29484270968162235,0.34359119961054946,0.6564088003894505,0.9184626832135794,0.08153731678642057,0.6829418823614766,0.3170581176385235,0.7010640047969107,0.2989359952030894,0.378502619738467,0.621497380261533,0.9102317078402611,0.08976829215973896,0.6491027107742091,0.35089728922579083,0.7438749794755914,0.2561250205244086,0.28166093715247326,0.7183390628475268,0.911607133642273,0.08839286635772703,0.6753494655277893,0.32465053447221076,0.7536360117444503,0.2463639882555497,0.3059235634155525,0.6940764365844475,0.8959273823482091,0.10407261765179088,0.6885964991968168,0.31140350080318324,0.7864233250609586,0.21357667493904145,0.29965764267787515,0.7003423573221249,0.9064110787247411,0.09358892127525882,0.6745390013129687,0.32546099868703127,0.7431028875633185,0.25689711243668145
Kent County,10001001-34,0.19163776255244402,0.808362237447556,0.8921274469583466,0.10787255304165348,0.7165515963443634,0.28344840365563656,0.7533348167671363,0.24666518323286374,0.24217692301835483,0.7578230769816452,0.8941876045275301,0.10581239547246984,0.5780905243223955,0.42190947567760445,0.6565274942307359,0.34347250576926414,0.2995478001682303,0.7004521998317697,0.9159194645200467,0.08408053547995334,0.6767321394750764,0.3232678605249237,0.6925333920736895,0.3074666079263106,0.3175697934742907,0.6824302065257093,0.888353428618508,0.11164657138149205,0.6151428958475786,0.3848571041524214,0.7163783027828885,0.2836216972171115,0.2967116069409188,0.7032883930590812,0.9136781190846833,0.08632188091531666,0.6765351952960348,0.3234648047039652,0.7594728245929647,0.2405271754070353,0.3204754842522186,0.6795245157477814,0.8975691541562955,0.10243084584370458,0.6881502586562284,0.31184974134377164,0.7842822484009053,0.21571775159909468,0.2958344066805637,0.7041655933194363,0.9060014624469567,0.09399853755304333,0.6753970941003201,0.32460290589967983,0.7258004707988528,0.2741995292011472
Kent County,10001002-28,0.3111805862178911,0.6888194137821089,0.9198502425421213,0.0801497574578787,0.7508383191781616,0.24916168082183845,0.7904302657027955,0.20956973429720427,0.4534874266408438,0.5465125733591562,0.9385897880799287,0.06141021192007112,0.6560601965998893,0.3439398034001107,0.7393174502338369,0.2606825497661632,0.45037384125011176,0.5496261587498882,0.9441934726820442,0.05580652731795544,0.6994363280572037,0.30056367194279626,0.7171987273536047,0.2828012726463951,0.4518955984852188,0.5481044015147812,0.9190728497843882,0.08092715021561184,0.6600019319636655,0.3399980680363345,0.7555213097596758,0.24447869024032415,0.4073390951729111,0.5926609048270889,0.9255304201114841,0.07446957988851563,0.6882302258161077,0.3117697741838923,0.771850780741947,0.2281492192580527,0.416208890344696,0.583791109655304,0.9122955629320022,0.08770443706799785,0.7007050257459078,0.2992949742540922,0.7862807499241227,0.21371925007587728,0.4210432550215472,0.5789567449784527,0.9220799996800343,0.07792000031996574,0.6949682843731557,0.3050317156268443,0.7553206699227127,0.24467933007728723
Kent County,10001002-29,0.32985893047960324,0.670141069520397,0.928622626784087,0.07137737321591298,0.7468480823745335,0.25315191762546646,0.7946739371499274,0.20532606285007263,0.38353578212838413,0.6164642178716161,0.956622627943948,0.04337737205605199,0.6427359791706245,0.3572640208293755,0.7360231211781809,0.2639768788218191,0.44450206392132624,0.5554979360786739,0.9408469128217117,0.05915308717828826,0.6978452726287545,0.30215472737124555,0.7262876042124684,0.2737123957875316,0.4383450674650398,0.5616549325349603,0.9307624787673078,0.06923752123269226,0.6676577601784711,0.3323422398215289,0.7591608209927893,0.24083917900721075,0.41235931038173224,0.587640689618268,0.9432354513155928,0.056764548684407154,0.6948079415469726,0.3051920584530274,0.775206275319281,0.22479372468071904,0.43741084821212795,0.5625891517878723,0.9223891928315244,0.07761080716847552,0.7216990959704405,0.2783009040295595,0.7831252655002696,0.2168747344997304,0.43269963642641324,0.567300363573587,0.9362662249514031,0.0637337750485969,0.7131083093190485,0.28689169068095155,0.757737321615313,0.24226267838468696
Kent County,10001002-30,0.2595646487845999,0.7404353512154,0.9128048492962214,0.08719515070377856,0.7370241681898518,0.26297583181014816,0.7839328194734608,0.21606718052653923,0.34854747584472406,0.6514525241552759,0.9151600518857211,0.0848399481142789,0.6412794752243496,0.3587205247756505,0.7111333861687693,0.2888666138312307,0.36787866225697347,0.6321213377430265,0.9251535763940555,0.07484642360594451,0.694405686328457,0.30559431367154294,0.7135492713958098,0.28645072860419013,0.3890104722445838,0.6109895277554162,0.8977712191558146,0.10222878084418545,0.648136072786415,0.351863927213585,0.7514311364665304,0.2485688635334696,0.33949627658530834,0.6605037234146917,0.9109977689917047,0.08900223100829532,0.6813167540398455,0.3186832459601545,0.753952717658108,0.24604728234189202,0.3638171307819029,0.6361828692180971,0.8966725004588366,0.10332749954116338,0.6981280602347365,0.3018719397652635,0.7748331560066087,0.22516684399339126,0.36610856072610526,0.6338914392738948,0.9003326245396025,0.09966737546039753,0.6927625317253985,0.30723746827460147,0.7457604029886964,0.25423959701130355
Kent County,10001002-31,0.2537565193021336,0.7462434806978664,0.9473820732316478,0.05261792676835225,0.744042311817485,0.2559576881825149,0.7982671566433989,0.20173284335660116,0.31074085749097957,0.6892591425090204,0.9452117590231198,0.054788240976880224,0.6321655349467802,0.36783446505321976,0.7235920487650301,0.27640795123496986,0.3748273235184696,0.6251726764815304,0.9442115456637071,0.055788454336292884,0.691527345219217,0.308472654780783,0.7298865821755395,0.27011341782446047,0.3565728886265109,0.6434271113734892,0.9196795515435362,0.08032044845646376,0.6400056832412301,0.35999431675876997,0.7427167514931343,0.2572832485068657,0.3950884749399602,0.6049115250600398,0.9465106165029,0.05348938349710001,0.7000741666104733,0.29992583338952666,0.7804335790284975,0.21956642097150253,0.4093562520475807,0.5906437479524194,0.9479877492381912,0.052012250761808855,0.7063237648675607,0.29367623513243934,0.8052628283363479,0.1947371716636521,0.3906400601145151,0.6093599398854849,0.944869229976351,0.05513077002364898,0.7040634032791334,0.29593659672086664,0.7804596567136203,0.2195403432863797
Kent County,10001002-32,0.34052318052652486,0.6594768194734751,0.9460952835481505,0.05390471645184951,0.757905532573132,0.242094467426868,0.7980580370514521,0.2019419629485479,0.35753959706173005,0.6424604029382699,0.9351916816720757,0.06480831832792437,0.6509452631058592,0.34905473689414085,0.7228556711173687,0.27714432888263135,0.4002281235308856,0.5997718764691143,0.944647832551635,0.05535216744836502,0.6986829527380786,0.3013170472619214,0.7243012790664226,0.2756987209335774,0.41977620887433875,0.5802237911256612,0.9257536474717735,0.07424635252822659,0.6626106005441436,0.3373893994558565,0.7512935203776621,0.24870647962233794,0.4246169819535342,0.5753830180464657,0.940764063579609,0.05923593642039104,0.7207432474270027,0.27925675257299726,0.7833895694701187,0.21661043052988124,0.43666552229809086,0.5633344777019091,0.9278660212646477,0.07213397873535238,0.7183036218449778,0.28169637815502224,0.7910952212458507,0.2089047787541492,0.42152035422791195,0.578479645772088,0.938134008769152,0.06186599123084805,0.7145605203060745,0.2854394796939254,0.7627162476972651,0.2372837523027349
Kent County,10001002-33,0.21842142932443562,0.7815785706755644,0.908358082841431,0.09164191715856869,0.7403303649058097,0.2596696350941903,0.7809448476809184,0.2190551523190816,0.24599691899225118,0.7540030810077488,0.9097696331009558,0.09023036689904415,0.6261891030218719,0.3738108969781281,0.6928300376769378,0.3071699623230621,0.3318851983920855,0.6681148016079145,0.9231810882479766,0.07681891175202336,0.6908997477749801,0.30910025222501997,0.695561952361793,0.30443804763820703,0.33828220668779374,0.6617177933122063,0.9060276820398225,0.09397231796017746,0.6413395112071161,0.3586604887928839,0.7380837677234532,0.2619162322765468,0.3106067875301276,0.6893932124698724,0.9334998168054773,0.06650018319452244,0.6806057088096881,0.31939429119031193,0.7709001429101723,0.22909985708982766,0.33352305315120445,0.6664769468487955,0.9077519811584285,0.09224801884157155,0.6875440346215413,0.31245596537845866,0.7734062621859039,0.22659373781409609,0.32912577613806565,0.6708742238619344,0.9242720110162009,0.07572798898379879,0.685758212021046,0.31424178797895397,0.7400840562069791,0.2599159437930208
