county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.uss_18_rep_bar,vap_white.uss_18_dem_tra,vap_black.uss_18_rep_bar,vap_black.uss_18_dem_tra,vap_hisp.uss_18_rep_bar,vap_hisp.uss_18_dem_tra,vap_oth.uss_18_rep_bar,vap_oth.uss_18_dem_tra,vap_white.gov_18_rep_gor,vap_white.gov_18_dem_thr,vap_black.gov_18_rep_gor,vap_black.gov_18_dem_thr,vap_hisp.gov_18_rep_gor,vap_hisp.gov_18_dem_thr,vap_oth.gov_18_rep_gor,vap_oth.gov_18_dem_thr,vap_white.sos_18_rep_buc,vap_white.sos_18_dem_byr,vap_black.sos_18_rep_buc,vap_black.sos_18_dem_byr,vap_hisp.sos_18_rep_buc,vap_hisp.sos_18_dem_byr,vap_oth.sos_18_rep_buc,vap_oth.sos_18_dem_byr,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_lum,vap_white.uss_20_dem_dav,vap_black.uss_20_rep_lum,vap_black.uss_20_dem_dav,vap_hisp.uss_20_rep_lum,vap_hisp.uss_20_dem_dav,vap_oth.uss_20_rep_lum,vap_oth.uss_20_dem_dav
Converse County,560090023-3,0.979001604230336,0.020998395769664044,0.49265879026317416,0.5073412097368258,0.4225368712718106,0.5774631287281894,0.600702364009864,0.39929763599013607,0.9039786753621663,0.09602132463783375,0.49631367414771754,0.5036863258522825,0.46992031938747275,0.5300796806125273,0.5308034654983401,0.46919653450165993,0.8927553512921053,0.10724464870789477,0.4926977595847035,0.5073022404152965,0.41238820704139945,0.5876117929586006,0.4645922538096467,0.5354077461903534,0.9308690333584999,0.0691309666415001,0.4846111821089987,0.5153888178910013,0.37791214038249243,0.6220878596175076,0.5464982588470704,0.4535017411529297,0.9611196643385359,0.03888033566146406,0.4918115343427779,0.5081884656572221,0.37753026304598825,0.6224697369540118,0.4820900962423845,0.5179099037576155,0.9224814959518677,0.07751850404813232,0.4917246870008582,0.5082753129991419,0.3867616118597605,0.6132383881402396,0.46435796115698247,0.5356420388430175
Converse County,560090023-4,0.9051207426800794,0.09487925731992065,0.489339336365574,0.5106606636344259,0.3583065917253556,0.6416934082746444,0.5458090823942481,0.454190917605752,0.8148070745325137,0.18519292546748628,0.491027327111863,0.5089726728881367,0.4763463591762775,0.5236536408237225,0.5382268017321866,0.46177319826781343,0.8663473440662407,0.13365265593375927,0.49558242857381857,0.5044175714261813,0.40667093759634676,0.5933290624036532,0.455320908000607,0.544679091999393,0.8819471397413688,0.11805286025863113,0.47981606483081646,0.5201839351691833,0.3930723844085388,0.6069276155914611,0.5512889989662144,0.4487110010337856,0.8735055490511732,0.1264944509488268,0.48850234624033356,0.5114976537596663,0.37282761636831113,0.6271723836316888,0.46579866830998223,0.5342013316900178,0.8385853444339797,0.1614146555660203,0.48633585359087916,0.5136641464091206,0.3881616157453931,0.6118383842546069,0.46143985857814157,0.5385601414218585
Converse County,560090023-5,0.9588687023148434,0.04113129768515659,0.48992739709503086,0.5100726029049691,0.3401347482819277,0.6598652517180725,0.5428154389761896,0.4571845610238105,0.8832657038654113,0.1167342961345887,0.4927132709373644,0.5072867290626356,0.47524747109579213,0.5247525289042081,0.5448411292291224,0.4551588707708776,0.8658269650221155,0.13417303497788446,0.5018673242583763,0.49813267574162373,0.4107439687971344,0.5892560312028658,0.4713267802396952,0.5286732197603048,0.8763736207533219,0.12362637924667812,0.4828993542859318,0.5171006457140682,0.3871060205643969,0.6128939794356033,0.5547979277192152,0.4452020722807848,0.9087224606771631,0.09127753932283687,0.49183869031782423,0.5081613096821758,0.37157982679447094,0.6284201732055293,0.47208783809500593,0.5279121619049941,0.9058656676437035,0.09413433235629652,0.4848701906161013,0.5151298093838987,0.38866067281531447,0.6113393271846858,0.47344783290636133,0.5265521670936386
Converse County,560090023-6,0.8554143700188817,0.14458562998111837,0.4970954787420806,0.5029045212579194,0.3824584567418345,0.6175415432581656,0.5702514154963017,0.42974858450369835,0.8140497117151894,0.1859502882848106,0.4934373437220814,0.5065626562779186,0.4884731457739669,0.5115268542260331,0.5460306609816166,0.45396933901838343,0.833045637875233,0.16695436212476705,0.49571595903451116,0.5042840409654888,0.4207314405324741,0.5792685594675259,0.4770040635331311,0.5229959364668689,0.8635978167743362,0.13640218322566378,0.4818175140698452,0.5181824859301548,0.4125858728558773,0.5874141271441227,0.5697189316076919,0.430281068392308,0.8772751273870174,0.12272487261298255,0.49308357701483685,0.5069164229851632,0.3923088285700238,0.6076911714299762,0.4817785890415219,0.5182214109584781,0.8599674006614134,0.1400325993385866,0.49386109686557716,0.5061389031344229,0.40625107618368866,0.5937489238163113,0.47895872905955855,0.5210412709404415
Converse County,56009010-10,0.9243770668305665,0.07562293316943343,0.4897266615773384,0.5102733384226615,0.38848313585590993,0.6115168641440901,0.5515696704879631,0.44843032951203693,0.8417803346054494,0.15821966539455057,0.4871081126970466,0.5128918873029533,0.4889548876302721,0.5110451123697278,0.5351725981175091,0.464827401882491,0.8596719447917154,0.14032805520828456,0.49779732770698343,0.5022026722930166,0.4207209028261191,0.5792790971738808,0.46659012639199915,0.5334098736080009,0.8782734227475303,0.1217265772524697,0.4776346332164672,0.5223653667835328,0.41345055851178736,0.5865494414882126,0.5546502746731226,0.4453497253268774,0.8976119110749456,0.10238808892505433,0.4893905472824318,0.5106094527175682,0.39727205019577766,0.6027279498042223,0.4798578110278881,0.520142188972112,0.8701340652933361,0.12986593470666383,0.4907033461572823,0.5092966538427177,0.4112025481579087,0.5887974518420913,0.47686030236607085,0.5231396976339292
Converse County,56009011-11,0.9716798902658784,0.028320109734121534,0.4913302221848275,0.5086697778151724,0.37162461455282403,0.6283753854471757,0.5469899977263636,0.4530100022736364,0.8932380416944377,0.1067619583055623,0.489624743487458,0.510375256512542,0.49016354461002587,0.5098364553899739,0.5415175055811974,0.4584824944188026,0.8825146487999057,0.11748535120009433,0.5034183446670756,0.49658165533292437,0.4243139776410141,0.5756860223589859,0.46377358094888416,0.5362264190511159,0.9287833060288684,0.07121669397113159,0.4772404969808614,0.5227595030191385,0.40198074589687127,0.5980192541031285,0.5553852353188297,0.44461476468117034,0.9594144873849811,0.040585512615018825,0.4909190187118157,0.5090809812881842,0.3850148902108122,0.6149851097891876,0.471441163695056,0.5285588363049439,0.9117452633659491,0.0882547366340509,0.4772603946565601,0.5227396053434399,0.4002106524615362,0.5997893475384638,0.4668217026950426,0.5331782973049575
Converse County,56009013-13,0.9901982126552014,0.009801787344798632,0.48962259111219586,0.5103774088878041,0.43069957198326536,0.5693004280167346,0.7794700056039502,0.22052999439604984,0.9609659136536288,0.0390340863463712,0.4859703380891806,0.5140296619108193,0.5073310701976531,0.4926689298023469,0.6376564486143871,0.36234355138561275,0.955209630305175,0.04479036969482501,0.49827299227671845,0.5017270077232815,0.4443336653771471,0.555666334622853,0.5308209886489487,0.4691790113510514,0.9835603431120321,0.016439656887967894,0.480772335352511,0.519227664647489,0.4568224159514339,0.5431775840485661,0.7738583380116116,0.22614166198838817,0.9739331008367672,0.026066899163232828,0.48670397586818975,0.5132960241318102,0.42650939687800055,0.5734906031219994,0.5552233794738077,0.4447766205261923,0.9578931340446372,0.042106865955362796,0.48730303766718824,0.5126969623328118,0.42385715886513303,0.576142841134867,0.5021824434925071,0.49781755650749276
Converse County,56009020-20,0.9792546482620935,0.020745351737906495,0.494122696555982,0.505877303444018,0.45304131885030824,0.5469586811496918,0.6097871925190392,0.3902128074809607,0.9562929313516595,0.04370706864834048,0.49857070465075154,0.5014292953492485,0.5560914347025897,0.44390856529741024,0.5835814613089707,0.4164185386910293,0.9474761518800375,0.05252384811996246,0.495193388260751,0.504806611739249,0.4608202023056631,0.5391797976943369,0.49322228992956724,0.5067777100704327,0.9688378307055433,0.03116216929445668,0.4806438953916487,0.5193561046083512,0.4878496772790758,0.5121503227209242,0.6077335542784682,0.39226644572153174,0.979775610973075,0.020224389026924992,0.49102152399990473,0.5089784760000953,0.5177664789375801,0.48223352106241996,0.5335272894276529,0.4664727105723471,0.9669758439358587,0.03302415606414138,0.48624282294114707,0.5137571770588529,0.49057496662875527,0.5094250333712447,0.52753076490459,0.47246923509540995
Crook County,56011000101,0.8991153880536826,0.10088461194631737,0.5028670269317489,0.49713297306825116,0.4334941394087198,0.5665058605912802,0.4295921421270469,0.5704078578729531,0.8979729518593863,0.10202704814061375,0.4965057852683561,0.5034942147316439,0.43063876480681507,0.5693612351931849,0.3517242773925456,0.6482757226074544,0.9050539070457873,0.09494609295421273,0.4834782436651224,0.5165217563348776,0.4506017196824913,0.5493982803175087,0.41013947246514837,0.5898605275348516,0.8801269545248736,0.1198730454751264,0.5012845825701474,0.49871541742985254,0.4334977564778729,0.5665022435221271,0.3882518796055866,0.6117481203944134,0.86199297887543,0.13800702112456997,0.49558504736912223,0.5044149526308778,0.522204871488882,0.47779512851111805,0.43273236555598904,0.567267634444011,0.8878971279082161,0.11210287209178393,0.4809277580093653,0.5190722419906346,0.4473058918062682,0.5526941081937319,0.43000021540904027,0.5699997845909598
Crook County,56011000102,0.9099835322404711,0.09001646775952891,0.5137897919666927,0.4862102080333072,0.43344659142741165,0.5665534085725883,0.41650720563505206,0.5834927943649479,0.8319153992569637,0.16808460074303627,0.493411041871076,0.506588958128924,0.4348885398740102,0.5651114601259898,0.3566268307636958,0.6433731692363043,0.7982007524807362,0.20179924751926379,0.4847664047141715,0.5152335952858286,0.4683077994284933,0.5316922005715067,0.40111060682157806,0.5988893931784219,0.8246187420397609,0.1753812579602391,0.4989947972997685,0.5010052027002315,0.43988059851812433,0.5601194014818757,0.38596281082459893,0.6140371891754011,0.8607959062774938,0.1392040937225062,0.4895339904002948,0.5104660095997051,0.5229322189682468,0.47706778103175324,0.42371184742288653,0.5762881525771134,0.8506164246374966,0.14938357536250338,0.4754010859111857,0.5245989140888143,0.4453545849086562,0.5546454150913438,0.42445580499256363,0.5755441950074364
Crook County,56011000202,0.9277159748754791,0.0722840251245209,0.5044673287837388,0.49553267121626127,0.44051210668364044,0.5594878933163595,0.42945007463653384,0.5705499253634662,0.8837434336964759,0.11625656630352406,0.4959014973145477,0.5040985026854523,0.43901448504291457,0.5609855149570855,0.35767465852148356,0.6423253414785164,0.8720508208259761,0.1279491791740239,0.48589165531498024,0.5141083446850198,0.4600523342400283,0.5399476657599718,0.4103469301980554,0.5896530698019445,0.910414047587075,0.08958595241292504,0.5036571274208764,0.4963428725791235,0.4406332703160341,0.5593667296839658,0.3935409781642723,0.6064590218357278,0.9262820025583041,0.07371799744169594,0.48864754376988234,0.5113524562301177,0.5318428857068022,0.4681571142931979,0.42340437818599735,0.5765956218140026,0.9257977716587968,0.07420222834120321,0.4754497197022,0.5245502802977999,0.4524260414173981,0.5475739585826019,0.4176327231954864,0.5823672768045136
Crook County,56011000303,0.8617431742350543,0.1382568257649457,0.5023410072660395,0.4976589927339606,0.44412503626430594,0.555874963735694,0.4235943908018729,0.5764056091981271,0.8591366682101107,0.14086333178988927,0.49226833148319504,0.507731668516805,0.44191264991184537,0.5580873500881547,0.35337210307407685,0.6466278969259232,0.8317033700722221,0.16829662992777789,0.4875984132380277,0.5124015867619723,0.4592732592017104,0.5407267407982896,0.4149868942705244,0.5850131057294756,0.8504384727945153,0.14956152720548466,0.49797230969505546,0.5020276903049445,0.4469782671405657,0.5530217328594343,0.3938002793490499,0.6061997206509502,0.8620896260328179,0.13791037396718211,0.4877743465441362,0.5122256534558638,0.5269548507762184,0.4730451492237816,0.4275724301791922,0.5724275698208078,0.8817836774728021,0.11821632252719792,0.47824339806108845,0.5217566019389116,0.45697829340861174,0.5430217065913883,0.43510526475862005,0.56489473524138
Crook County,56011000707,0.9491414376929945,0.0508585623070055,0.5013969862416013,0.49860301375839866,0.43780371967065757,0.5621962803293424,0.42128111108686556,0.5787188889131345,0.9298073863526842,0.07019261364731576,0.4930519519620833,0.5069480480379167,0.4411148257471514,0.5588851742528486,0.3622768064242064,0.6377231935757937,0.8860563157577418,0.11394368424225806,0.48387931785202476,0.5161206821479752,0.46004753435139767,0.5399524656486023,0.4089633031466374,0.5910366968533626,0.9333979800285377,0.06660201997146235,0.4988479386167826,0.5011520613832174,0.44349517674715233,0.5565048232528477,0.3953721016412914,0.6046278983587087,0.9221168163048575,0.0778831836951425,0.48916135353809526,0.5108386464619048,0.5273093906483324,0.47269060935166757,0.42712257551510147,0.5728774244848985,0.9423347308556439,0.057665269144356136,0.48683147270224303,0.513168527297757,0.45009350869334147,0.5499064913066586,0.43427762176879026,0.5657223782312097
Crook County,56011000909,0.9849461460152937,0.015053853984706262,0.5037039807098106,0.49629601929018946,0.4281418682310224,0.5718581317689776,0.4337043984875864,0.5662956015124135,0.9517769172881335,0.048223082711866525,0.49381908800077223,0.5061809119992278,0.4406020436047575,0.5593979563952425,0.3650300367491696,0.6349699632508303,0.9279707795934786,0.07202922040652134,0.4889531885422054,0.5110468114577946,0.46030716168736097,0.539692838312639,0.41483000051165864,0.5851699994883414,0.9283113127357114,0.07168868726428856,0.49965341061686175,0.5003465893831383,0.4390194278941236,0.5609805721058764,0.39915933435363965,0.6008406656463604,0.972541545435463,0.02745845456453701,0.49365253094804507,0.5063474690519549,0.5273405932995752,0.4726594067004248,0.4290307463188951,0.5709692536811048,0.9829700996408144,0.0170299003591856,0.48580783740105465,0.5141921625989453,0.450543748357359,0.549456251642641,0.4441445449665725,0.5558554550334275
Crook County,56011001111,0.9800975629609662,0.01990243703903383,0.508127465625207,0.4918725343747929,0.40394600736687686,0.5960539926331232,0.4158557624108704,0.5841442375891296,0.9144335376283321,0.08556646237166786,0.4949368097780805,0.5050631902219195,0.43237215346761154,0.5676278465323884,0.35565049969888934,0.6443495003011107,0.9297556287793127,0.07024437122068723,0.48383497438950185,0.5161650256104982,0.45426559642321507,0.5457344035767849,0.4138685476900924,0.5861314523099076,0.9230306083182512,0.0769693916817488,0.5009037486110668,0.4990962513889332,0.42621241532767273,0.5737875846723273,0.3863359078412199,0.61366409215878,0.9474486907878138,0.05255130921218621,0.49662760047535504,0.503372399524645,0.5053963842434581,0.49460361575654194,0.41451847745730735,0.5854815225426927,0.9344146153265074,0.06558538467349265,0.4767502218110335,0.5232497781889665,0.43337099858698513,0.5666290014130149,0.4237923471772435,0.5762076528227564
