county,GEOID,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_white.uss_20_rep_cap,vap_white.uss_20_dem_swe,vap_black.uss_20_rep_cap,vap_black.uss_20_dem_swe,vap_hisp.uss_20_rep_cap,vap_hisp.uss_20_dem_swe,vap_asian.uss_20_rep_cap,vap_asian.uss_20_dem_swe,vap_aian.uss_20_rep_cap,vap_aian.uss_20_dem_swe,vap_oth_b.uss_20_rep_cap,vap_oth_b.uss_20_dem_swe,vap_white.gov_20_rep_jus,vap_white.gov_20_dem_sal,vap_black.gov_20_rep_jus,vap_black.gov_20_dem_sal,vap_hisp.gov_20_rep_jus,vap_hisp.gov_20_dem_sal,vap_asian.gov_20_rep_jus,vap_asian.gov_20_dem_sal,vap_aian.gov_20_rep_jus,vap_aian.gov_20_dem_sal,vap_oth_b.gov_20_rep_jus,vap_oth_b.gov_20_dem_sal,vap_white.atg_20_rep_mor,vap_white.atg_20_dem_pet,vap_black.atg_20_rep_mor,vap_black.atg_20_dem_pet,vap_hisp.atg_20_rep_mor,vap_hisp.atg_20_dem_pet,vap_asian.atg_20_rep_mor,vap_asian.atg_20_dem_pet,vap_aian.atg_20_rep_mor,vap_aian.atg_20_dem_pet,vap_oth_b.atg_20_rep_mor,vap_oth_b.atg_20_dem_pet,vap_white.sos_20_rep_war,vap_white.sos_20_dem_ten,vap_black.sos_20_rep_war,vap_black.sos_20_dem_ten,vap_hisp.sos_20_rep_war,vap_hisp.sos_20_dem_ten,vap_asian.sos_20_rep_war,vap_asian.sos_20_dem_ten,vap_aian.sos_20_rep_war,vap_aian.sos_20_dem_ten,vap_oth_b.sos_20_rep_war,vap_oth_b.sos_20_dem_ten
Pocahontas County,54075000026,0.6746476007802805,0.3253523992197194,0.49444889910440704,0.505551100895593,0.48901586299674926,0.5109841370032507,0.488023680703548,0.5119763192964518,0.511027688812185,0.48897231118781503,0.47424907795315635,0.5257509220468437,0.6653121120471664,0.3346878879528336,0.4930556181491114,0.5069443818508885,0.502013892802388,0.4979861071976121,0.5122013638205231,0.4877986361794768,0.4969312427545927,0.5030687572454073,0.47299465375123484,0.5270053462487652,0.6490837679601431,0.3509162320398569,0.48937804146986824,0.5106219585301317,0.4868454867422311,0.5131545132577688,0.6863849629298507,0.31361503707014904,0.492152323944538,0.507847676055462,0.49169148839809973,0.5083085116019003,0.5901900735541559,0.40980992644584413,0.49722010281774065,0.5027798971822593,0.5008247151118896,0.4991752848881104,0.502004705368882,0.49799529463111775,0.5057272940240056,0.4942727059759943,0.4875377731712092,0.5124622268287908,0.5875899467850914,0.41241005321490865,0.49871992598174286,0.5012800740182571,0.47585687180064684,0.5241431281993532,0.4998797259465799,0.5001202740534199,0.4888233994669716,0.5111766005330284,0.4986307152533002,0.5013692847466998
Pocahontas County,54075000027,0.7266947659351863,0.2733052340648137,0.4915801289135149,0.5084198710864851,0.4935803878104343,0.5064196121895658,0.4865788232063726,0.5134211767936274,0.5029021182595966,0.4970978817404034,0.48149686274048475,0.5185031372595152,0.6735733277449018,0.32642667225509825,0.49735798830065725,0.50264201169934275,0.5053722767888463,0.49462772321115367,0.5162208276467966,0.4837791723532034,0.4939492706897526,0.5060507293102474,0.47711574002131946,0.5228842599786805,0.7161438933312428,0.2838561066687571,0.4876520141997868,0.5123479858002132,0.48535033102886604,0.514649668971134,0.6825641578159143,0.3174358421840857,0.4876500987339124,0.5123499012660876,0.4906947282503631,0.5093052717496369,0.6568068205681431,0.34319317943185684,0.49293627973953397,0.5070637202604661,0.4948347727904081,0.5051652272095919,0.49515149361922933,0.5048485063807707,0.5066207154053619,0.49337928459463815,0.48185495632045927,0.5181450436795407,0.6038662005735042,0.3961337994264958,0.50210731112717355,0.4978926888728264,0.46964669486552285,0.5303533051344772,0.5062796702187022,0.49372032978129776,0.48825595477849826,0.5117440452215017,0.5048255920875173,0.4951744079124827
Pocahontas County,54075000029,0.5616431595790692,0.43835684042093076,0.4914142753422909,0.5085857246577091,0.48803187495363254,0.5119681250463675,0.48733788891260954,0.5126621110873905,0.5112571881727009,0.488742811827299,0.46550856860150713,0.5344914313984929,0.5971270389844282,0.4028729610155718,0.49870202785164996,0.50129797214835,0.5048588893401004,0.4951411106598996,0.515276854035944,0.48472314596405597,0.4974344055610041,0.5025655944389958,0.4603419783762718,0.5396580216237282,0.6156875010710842,0.38431249892891584,0.4921044534405608,0.5078955465594391,0.4847352764225092,0.5152647235774908,0.670252815917183,0.32974718408281706,0.4913735411177913,0.5086264588822087,0.4784469589333522,0.5215530410666478,0.5364969680641106,0.4635030319358894,0.501575619942621,0.498424380057379,0.4969368935806697,0.5030631064193303,0.4968700287915324,0.5031299712084676,0.505272090937215,0.49472790906278497,0.4836681654750626,0.5163318345249374,0.4933615542650562,0.5066384457349438,0.4943916840822046,0.5056083159177954,0.4712776561237371,0.5287223438762628,0.5062129101523097,0.4937870898476903,0.498737966155003,0.501262033844997,0.49029779714396,0.50970220285604
Putnam County,54079000001,0.8894985303396374,0.11050146966036252,0.46918304854239035,0.5308169514576097,0.5088185486453349,0.49118145135466507,0.507330258877735,0.492669741122265,0.5051106524516095,0.4948893475483905,0.5160400938631071,0.4839599061368928,0.8761764432687551,0.12382355673124495,0.47945364753176445,0.5205463524682356,0.4977439876030611,0.502256012396939,0.4584691481695409,0.5415308518304591,0.4867582705538294,0.5132417294461705,0.5093457608002154,0.49065423919978457,0.8041994754271027,0.19580052457289734,0.48973278631050726,0.5102672136894927,0.4895859082371329,0.5104140917628671,0.4890687786881623,0.5109312213118378,0.5004489494507385,0.4995510505492615,0.494895266810722,0.505104733189278,0.7547412566527889,0.24525874334721107,0.49234922337580916,0.5076507766241908,0.5114354645742094,0.48856453542579065,0.5035220148964007,0.4964779851035993,0.5085143470866574,0.49148565291334256,0.5165071091096506,0.48349289089034947,0.6858398244662225,0.3141601755337775,0.5055645303861995,0.4944354696138004,0.4818462914084935,0.5181537085915066,0.5007599438433581,0.49924005615664196,0.512901045947905,0.4870989540520951,0.48926019994359743,0.5107398000564026
Putnam County,54079000002,0.8084104454762017,0.1915895545237984,0.46681666439291236,0.5331833356070876,0.5149974747131889,0.4850025252868111,0.5075818966719078,0.49241810332809216,0.5034847315759485,0.4965152684240514,0.4951044153295692,0.5048955846704307,0.8177371449789455,0.1822628550210545,0.4807023924710991,0.519297607528901,0.49994183523135394,0.5000581647686461,0.4551279215660267,0.5448720784339733,0.487051457778441,0.5129485422215591,0.5044116973613426,0.4955883026386574,0.7127698294598678,0.2872301705401322,0.48983536401881056,0.5101646359811894,0.482956117518407,0.5170438824815929,0.4837287982213221,0.5162712017786779,0.4883639170371913,0.5116360829628087,0.49017033787372977,0.5098296621262702,0.682959583917058,0.3170404160829419,0.48313346166275695,0.516866538337243,0.5066699523349782,0.4933300476650218,0.5034460466064027,0.49655395339359726,0.5069344281385237,0.49306557186147626,0.5100136780563508,0.4899863219436492,0.6148775710158001,0.38512242898419996,0.5055451837262741,0.4944548162737259,0.4809553127025498,0.5190446872974501,0.5024163579450021,0.49758364205499794,0.5104662450139427,0.4895337549860574,0.48867665780333397,0.5113233421966661
Putnam County,54079000004,0.7621527442462757,0.23784725575372434,0.470191408423918,0.5298085915760821,0.5122318706546738,0.487768129345326,0.5058879836521383,0.4941120163478618,0.5049100509199116,0.49508994908008847,0.48846530436155705,0.5115346956384429,0.8051841454451623,0.19481585455483771,0.47532986814756656,0.5246701318524334,0.4928826513359212,0.5071173486640785,0.4537486179576015,0.5462513820423985,0.4895464904818257,0.5104535095181743,0.4977286589606405,0.5022713410393594,0.7145158894911501,0.28548411050885,0.490489259921909,0.509510740078091,0.4887452669877525,0.5112547330122473,0.48950265915616237,0.5104973408438377,0.4903215477922452,0.5096784522077549,0.484805454089627,0.515194545910373,0.6624408226575902,0.33755917734240987,0.4907669588206178,0.5092330411793822,0.49864192692907877,0.5013580730709213,0.4991221917487402,0.5008778082512598,0.5044663438852215,0.49553365611477845,0.5029163395313893,0.4970836604686107,0.5606093654094826,0.43939063459051736,0.5007206496245353,0.4992793503754646,0.47536657080538497,0.524633429194615,0.5061120979768614,0.4938879020231386,0.5074487347520037,0.4925512652479963,0.4881586059475936,0.5118413940524065
Putnam County,54079000006,0.7249327135076127,0.2750672864923873,0.46840157617216416,0.5315984238278358,0.5143878004849299,0.4856121995150701,0.5075899904204547,0.4924100095795453,0.5015412990786701,0.49845870092132993,0.4877621660865859,0.512237833913414,0.7567405730610312,0.2432594269389688,0.48428131896825444,0.5157186810317456,0.49921154980966514,0.5007884501903348,0.4573837625257774,0.5426162374742226,0.494247425989784,0.505752574010216,0.4883059157583405,0.5116940842416595,0.6726382741660433,0.32736172583395673,0.4859382033218989,0.5140617966781011,0.48442120456242765,0.5155787954375723,0.489616843960175,0.510383156039825,0.4916500518212927,0.5083499481787074,0.48302657625735695,0.5169734237426431,0.6512161441832148,0.34878385581678517,0.49244423273739674,0.5075557672626032,0.5055380912376278,0.49446190876237217,0.5145066908343269,0.4854933091656731,0.5010786082819815,0.4989213917180185,0.5131160147057301,0.48688398529426985,0.616365875171648,0.3836341248283521,0.5011243045842941,0.4988756954157058,0.4847309973998908,0.5152690026001092,0.500281402078634,0.49971859792136597,0.5158125552207964,0.48418744477920367,0.4891220732808725,0.5108779267191276
Putnam County,54079000007,0.6431111930696787,0.3568888069303213,0.46965561993850646,0.5303443800614935,0.5018225884694719,0.49817741153052814,0.5067244646933143,0.49327553530668544,0.4984175212334574,0.5015824787665426,0.48129778040639415,0.5187022195936059,0.6986471497805017,0.3013528502194983,0.4827776254612307,0.5172223745387693,0.4979319925493414,0.5020680074506586,0.4504072105034782,0.5495927894965216,0.4888566028345351,0.5111433971654649,0.4845669643864694,0.5154330356135306,0.5609249965680577,0.4390750034319423,0.489717381942486,0.5102826180575141,0.4765904781887753,0.5234095218112247,0.4846858074550945,0.5153141925449055,0.4907598923296927,0.5092401076703073,0.4799746418212046,0.5200253581787952,0.5814459981597252,0.4185540018402748,0.4903838978147567,0.5096161021852432,0.5009666570696422,0.4990333429303579,0.5081321394490524,0.4918678605509473,0.4970634532091404,0.5029365467908595,0.4989847480795343,0.5010152519204655,0.5370823147518244,0.4629176852481755,0.5057564704165934,0.49424352958340656,0.4808026027982054,0.5191973972017946,0.5005013761375411,0.49949862386245863,0.5148363748667584,0.4851636251332416,0.4873822899836268,0.5126177100163729
Putnam County,54079000008,0.7408760758000507,0.2591239241999495,0.46977161977481546,0.5302283802251845,0.5123875337477161,0.487612466252284,0.5099797503306306,0.4900202496693694,0.49356406401799563,0.5064359359820043,0.4783431692115013,0.5216568307884988,0.7756644193654372,0.22433558063456308,0.47814006560270783,0.5218599343972922,0.49967602720245213,0.5003239727975479,0.4514253792558102,0.5485746207441897,0.492622063357152,0.507377936642848,0.49155575567637977,0.5084442443236202,0.6941178683888072,0.30588213161119304,0.4874023805001639,0.5125976194998361,0.483469588199278,0.516530411800722,0.4914602019857233,0.5085397980142766,0.48554274054667923,0.5144572594533208,0.48911668278425524,0.5108833172157448,0.6580020344540604,0.34199796554593986,0.49199728835071155,0.5080027116492885,0.5115824403999686,0.48841755960003147,0.5057809456747742,0.49421905432522584,0.5110943367238246,0.48890566327617535,0.5064832463281523,0.49351675367184766,0.5972612156363373,0.4027387843636629,0.501141979518529,0.49885802048147104,0.48037906303934585,0.5196209369606541,0.501050488873027,0.498949511126973,0.510522655715138,0.489477344284862,0.4850791180444846,0.5149208819555154
Putnam County,54079000009,0.6839732842193779,0.31602671578062214,0.4677699514596922,0.5322300485403078,0.5065394663771244,0.49346053362287556,0.4992626307930171,0.5007373692069829,0.500811129775328,0.49918887022467195,0.478195359935468,0.521804640064532,0.7318442429864882,0.2681557570135118,0.47217027664333566,0.5278297233566643,0.4976246817370166,0.5023753182629833,0.45363346620521083,0.5463665337947892,0.48137626264174616,0.5186237373582538,0.49140208013506564,0.5085979198649343,0.6451832308207612,0.35481676917923877,0.4937873127393966,0.5062126872606034,0.4809984772085797,0.5190015227914203,0.48577311390513483,0.5142268860948652,0.4877226435519783,0.5122773564480216,0.4897339076411379,0.5102660923588621,0.6099214491959764,0.39007855080402365,0.4945000418798401,0.5054999581201599,0.5070179158720666,0.4929820841279334,0.5006794354498644,0.49932056455013557,0.5083291909658736,0.4916708090341264,0.5027837744218357,0.4972162255781642,0.5598994445605915,0.44010055543940846,0.5084638648816663,0.4915361351183337,0.48094954889038505,0.5190504511096149,0.4942994723409326,0.5057005276590674,0.5102568491569622,0.48974315084303777,0.4886702690285908,0.5113297309714092
Putnam County,54079000010,0.7570872435725868,0.2429127564274131,0.4596740503009087,0.5403259496990913,0.5075030423464578,0.4924969576535421,0.5044229341242065,0.4955770658757936,0.4924824322693756,0.5075175677306244,0.4859758060475004,0.5140241939524994,0.7775419213758505,0.22245807862414949,0.47493220809329434,0.5250677919067057,0.5018669426267411,0.4981330573732588,0.4621562767051034,0.5378437232948966,0.48112988626284414,0.5188701137371559,0.4887988452409607,0.5112011547590392,0.7000525515961118,0.29994744840388826,0.48509616661675536,0.5149038333832446,0.477763682488162,0.5222363175118381,0.49117951455266107,0.5088204854473389,0.4869659808159422,0.5130340191840578,0.4902909117707276,0.5097090882292724,0.6765128261392227,0.3234871738607773,0.48853888576004745,0.5114611142399526,0.5144180984736008,0.4855819015263993,0.5090839625953364,0.49091603740466366,0.5070546178834865,0.4929453821165135,0.5083940352184,0.49160596478160007,0.6369105750197909,0.3630894249802092,0.5084797042500392,0.4915202957499608,0.4814995347531372,0.5185004652468628,0.5022907585319327,0.4977092414680673,0.5201289093653356,0.4798710906346644,0.49251835759705276,0.5074816424029472
